census_tract,county,state,full_fips,median_income,total_population,pct_nonwhite,pct_no_vehicle,pct_poverty
608,Suffolk,Massachusetts,25025060800,173333,4328,0.16404805914972276,0.26975476839237056,0.043478260869565216
610,Suffolk,Massachusetts,25025061000,85931,2860,0.4262237762237763,0.41813804173354735,0.1874125874125874
611.01,Suffolk,Massachusetts,25025061101,19221,2295,0.6562091503267974,0.6692307692307692,0.42259049280418665
612.01,Suffolk,Massachusetts,25025061201,89375,1609,0.1721566190180236,0.21184510250569477,0.22849968612680477
612.03,Suffolk,Massachusetts,25025061203,237188,2314,0.22385479688850474,0.14855687606112053,0.055632823365785816
612.04,Suffolk,Massachusetts,25025061204,158691,918,0.09368191721132901,0.4722222222222222,0.029411764705882353
701.02,Suffolk,Massachusetts,25025070102,100208,2721,0.4851157662624035,0.5120593692022264,0.3185419968304279
701.03,Suffolk,Massachusetts,25025070103,67788,782,0.7250639386189258,0.7585034013605442,0.05370843989769821
701.04,Suffolk,Massachusetts,25025070104,208750,2550,0.35529411764705887,0.4501510574018127,0.21254901960784314
702.01,Suffolk,Massachusetts,25025070201,42243,3242,0.4602097470697101,0.722567287784679,0.28469055374592833
702.02,Suffolk,Massachusetts,25025070202,44361,4233,0.7720292936451689,0.7388024516737388,0.3180246913580247
703.01,Suffolk,Massachusetts,25025070301,185917,2659,0.274915381722452,0.2992248062015504,0.14151298456906286
703.02,Suffolk,Massachusetts,25025070302,131223,1771,0.2857142857142857,0.5386666666666666,0.19649915302089216
704.02,Suffolk,Massachusetts,25025070402,72825,3005,0.5923460898502495,0.5212290502793296,0.2842211732973702
705.01,Suffolk,Massachusetts,25025070501,191146,1977,0.22761760242792106,0.2613065326633166,0.03995953464845726
705.02,Suffolk,Massachusetts,25025070502,24728,3787,0.722735674676525,0.3865461847389558,0.42422639513356253
706,Suffolk,Massachusetts,25025070600,234205,2228,0.22845601436265706,0.2353463587921847,0.026032315978456014
707,Suffolk,Massachusetts,25025070700,150167,2643,0.5122966326144534,0.34183673469387754,0.1532349602724177
708.02,Suffolk,Massachusetts,25025070802,71528,2306,0.380745880312229,0.3765971755211836,0.17866435385949697
709.01,Suffolk,Massachusetts,25025070901,37847,1277,0.8144087705559906,0.5871559633027523,0.2108575924468922
709.02,Suffolk,Massachusetts,25025070902,116250,2079,0.36796536796536794,0.32865168539325845,0.22173702086365843
711.01,Suffolk,Massachusetts,25025071101,86937,3873,0.45623547637490314,0.3770718232044199,0.2328405491024287
712.01,Suffolk,Massachusetts,25025071201,84955,4248,0.6141713747645952,0.3620885357548241,0.24749163879598662
801,Suffolk,Massachusetts,25025080100,48500,2439,0.7408774087740877,0.4359673024523161,0.3561786085150571
803,Suffolk,Massachusetts,25025080300,43953,2059,0.8708110733365712,0.5005324813631523,0.3623046875
804.01,Suffolk,Massachusetts,25025080401,24311,2905,0.9294320137693631,0.4711203897007655,0.4172437673130194
805,Suffolk,Massachusetts,25025080500,40350,3698,0.8985938345051379,0.5130378096479792,0.3363980530016225
806.01,Suffolk,Massachusetts,25025080601,18125,3572,0.6864501679731243,0.6358381502890174,0.5728038507821901
808.01,Suffolk,Massachusetts,25025080801,25536,4133,0.7812726832809098,0.5873287671232876,0.5037947235272858
809,Suffolk,Massachusetts,25025080900,69033,3384,0.3947990543735225,0.45311516677155445,0.3541110121697833
810.01,Suffolk,Massachusetts,25025081001,44861,4816,0.6634136212624584,0.6470828233374133,0.3695833333333333
811.01,Suffolk,Massachusetts,25025081101,68720,1376,0.48183139534883723,0.6232073011734028,0.15278900565885206
811.02,Suffolk,Massachusetts,25025081102,84308,2835,0.5428571428571429,0.4908774978279757,0.3091106290672451
812,Suffolk,Massachusetts,25025081200,35900,4097,0.8742982670246522,0.4234375,0.3612399316573102
813.01,Suffolk,Massachusetts,25025081301,26800,2694,0.8760207869339273,0.5,0.5071001494768311
813.02,Suffolk,Massachusetts,25025081302,28827,2362,0.9017781541066893,0.5847145488029466,0.337035454933789
814,Suffolk,Massachusetts,25025081400,70385,3424,0.6355140186915889,0.3320373250388802,0.2928613224107665
815,Suffolk,Massachusetts,25025081500,67417,2718,0.8480500367917586,0.3198420533070089,0.2809114680612626
817,Suffolk,Massachusetts,25025081700,31007,3862,0.9365613671672708,0.49375,0.2907465825446898
818,Suffolk,Massachusetts,25025081800,48011,3117,0.9461020211742059,0.31885182311869664,0.1971784776902887
819,Suffolk,Massachusetts,25025081900,66118,3142,0.9255251432208784,0.25229357798165136,0.18956131924431635
820,Suffolk,Massachusetts,25025082000,73414,3476,0.9462025316455697,0.3493150684931507,0.3045480713874496
821,Suffolk,Massachusetts,25025082100,29205,5980,0.8909698996655518,0.5432322317790855,0.18762541806020067
901,Suffolk,Massachusetts,25025090100,35781,5345,0.9363891487371375,0.3213552361396304,0.3021515434985968
902,Suffolk,Massachusetts,25025090200,41068,2943,0.9748555895344886,0.3877551020408163,0.2612979952429494
903,Suffolk,Massachusetts,25025090300,36103,3535,0.9080622347949081,0.3244444444444444,0.2585572842998586
904,Suffolk,Massachusetts,25025090400,59972,3711,0.9595796281325788,0.42970611596505165,0.17758016707087038
906,Suffolk,Massachusetts,25025090600,67591,2408,0.9086378737541528,0.3499406880189798,0.20556478405315615
907,Suffolk,Massachusetts,25025090700,79177,4111,0.3325225006081245,0.30267997898055704,0.17465336900997325
909.01,Suffolk,Massachusetts,25025090901,46308,3087,0.7440881114350502,0.396117900790798,0.41950113378684806
910.01,Suffolk,Massachusetts,25025091001,86744,3064,0.46899477806788514,0.32808219178082193,0.06005221932114883
911,Suffolk,Massachusetts,25025091100,111549,4367,0.4790474009617587,0.23274058577405857,0.1149530570185482
912,Suffolk,Massachusetts,25025091200,64844,2976,0.6733870967741935,0.29383506805444354,0.29175118323191346
913,Suffolk,Massachusetts,25025091300,44960,2469,0.9287160793843662,0.4031710079275198,0.3450789793438639
914,Suffolk,Massachusetts,25025091400,56063,3052,0.9341415465268676,0.35299219427580225,0.2282144031568563
915,Suffolk,Massachusetts,25025091500,59720,3412,0.7942555685814772,0.3023407022106632,0.32708089097303633
916,Suffolk,Massachusetts,25025091600,44590,2497,0.8610332398878654,0.2364341085271318,0.19224555735056542
917,Suffolk,Massachusetts,25025091700,68114,3292,0.9687120291616039,0.21608040201005024,0.265281173594132
918,Suffolk,Massachusetts,25025091800,66714,3721,0.9349637194302607,0.2591776798825257,0.317323259579061
919,Suffolk,Massachusetts,25025091900,58750,4662,0.9506649506649507,0.2378917378917379,0.19326818675352878
920,Suffolk,Massachusetts,25025092000,61250,5751,0.9184489653973222,0.3124324324324324,0.15704065608096318
921.01,Suffolk,Massachusetts,25025092101,59286,6462,0.7369235530795419,0.21623563218390804,0.1812736443883985
922,Suffolk,Massachusetts,25025092200,109250,3500,0.6931428571428571,0.2905525846702317,0.11595466434176112
923,Suffolk,Massachusetts,25025092300,71800,3857,0.9491833030852994,0.33220338983050846,0.12330905306971904
924,Suffolk,Massachusetts,25025092400,36635,6136,0.9985332464146024,0.33662435354960035,0.19361147327249023
1001,Suffolk,Massachusetts,25025100100,41909,6716,0.9794520547945206,0.39220647773279355,0.20042385709960642
1002,Suffolk,Massachusetts,25025100200,61850,3567,0.9893467900196243,0.2929875120076849,0.3233040022707919
1003,Suffolk,Massachusetts,25025100300,84500,3931,0.9712541338081913,0.13036565977742448,0.11405086051888004
1004,Suffolk,Massachusetts,25025100400,103651,5228,0.82938026013772,0.3235763704097924,0.23614082863256175
1005,Suffolk,Massachusetts,25025100500,58828,7627,0.8374196931952275,0.3216042376087779,0.22522400217214228
1006.01,Suffolk,Massachusetts,25025100601,115536,6521,0.6719828247201349,0.028478057889822595,0.11948214007175167
1006.03,Suffolk,Massachusetts,25025100603,118750,2129,0.21324565523720052,0.07570621468926554,0.07808802650260294
1007,Suffolk,Massachusetts,25025100700,138736,4541,0.10416207883726047,0.07762803234501348,0.044703809733538866
1008,Suffolk,Massachusetts,25025100800,82238,5961,0.4581446066096293,0.224168752234537,0.10753229323938937
1009,Suffolk,Massachusetts,25025100900,106851,4440,0.7781531531531531,0.18556701030927836,0.05837277439711517
1010.01,Suffolk,Massachusetts,25025101001,88964,6346,0.9929089190040971,0.2020985401459854,0.0956508036558462
1010.02,Suffolk,Massachusetts,25025101002,51243,6256,0.9552429667519181,0.33769063180827885,0.25997425997426
1011.01,Suffolk,Massachusetts,25025101101,70655,4045,0.9510506798516687,0.2036336109008327,0.1354758961681088
1011.02,Suffolk,Massachusetts,25025101102,44606,5167,0.9852912715308689,0.365330321852061,0.32339849041997293
1101.04,Suffolk,Massachusetts,25025110104,54934,1966,0.7706002034587995,0.3123076923076923,0.21971252566735114
1101.05,Suffolk,Massachusetts,25025110105,145700,2677,0.39185655584609635,0.17554076539101499,0.07919312663429212
1101.06,Suffolk,Massachusetts,25025110106,102404,1707,0.2858816637375513,0.18542199488491048,0.0773286467486819
1102.01,Suffolk,Massachusetts,25025110201,77171,2432,0.8264802631578947,0.2946330777656079,0.15378289473684212
1103.01,Suffolk,Massachusetts,25025110301,102008,2621,0.5665776421213278,0.10348360655737705,0.06455353691534596
1104.01,Suffolk,Massachusetts,25025110401,84302,3712,0.650323275862069,0.17588652482269504,0.1266504985179197
1104.03,Suffolk,Massachusetts,25025110403,128512,4868,0.4566557107641742,0.06799336650082918,0.0634528224145035
1105.01,Suffolk,Massachusetts,25025110501,144643,3230,0.18049535603715172,0.02830188679245283,0.04643962848297214
1105.02,Suffolk,Massachusetts,25025110502,113972,4019,0.41378452351331174,0.14945181765724178,0.08161234137845236
1106.01,Suffolk,Massachusetts,25025110601,145800,3009,0.1681621801262878,0.19293078055964655,0.032781106802960876
1106.07,Suffolk,Massachusetts,25025110607,145795,5271,0.23468032631379243,0.06522805296714075,0.048594377510040164
1201.03,Suffolk,Massachusetts,25025120103,211731,1682,0.19143876337693222,0.06032171581769437,0.011890606420927468
1201.04,Suffolk,Massachusetts,25025120104,121583,2341,0.3135412217001281,0.12306289881494986,0.04826997009824861
1201.05,Suffolk,Massachusetts,25025120105,178594,2471,0.2310805341966815,0.06060606060606061,0.10681399631675875
1202.01,Suffolk,Massachusetts,25025120201,98929,4459,0.5135680645884728,0.2312440645773979,0.12491590042610451
1203.01,Suffolk,Massachusetts,25025120301,114627,4929,0.5441265976871577,0.26954832442933463,0.11037344398340249
1204,Suffolk,Massachusetts,25025120400,145543,6598,0.26614125492573504,0.2216252518468771,0.054455445544554455
1205,Suffolk,Massachusetts,25025120500,143393,2688,0.47916666666666663,0.36192271442035817,0.20721726190476192
1206,Suffolk,Massachusetts,25025120600,146806,2732,0.3257686676427526,0.23019182652210174,0.028184480234260616
1207,Suffolk,Massachusetts,25025120700,114940,2107,0.4076886568580921,0.19618239660657477,0.09776934029425724
1301.01,Suffolk,Massachusetts,25025130101,145881,6060,0.24092409240924095,0.056154704351059875,0.02538576406172225
1302,Suffolk,Massachusetts,25025130200,149018,4429,0.22307518627229628,0.048580786026200876,0.05646086756942851
1303,Suffolk,Massachusetts,25025130300,151480,4347,0.183114791810444,0.042765084944346804,0.04186795491143317
1304.02,Suffolk,Massachusetts,25025130402,92636,5266,0.33972654766426125,0.10186915887850467,0.0364741641337386
1304.04,Suffolk,Massachusetts,25025130404,112639,3108,0.3712998712998713,0.14782608695652175,0.04105960264900662
1304.06,Suffolk,Massachusetts,25025130406,52616,5824,0.8068337912087912,0.2633707865168539,0.16481994459833796
1401.02,Suffolk,Massachusetts,25025140102,122990,5457,0.6285504856148068,0.06453423120089787,0.05021073850100788
1401.05,Suffolk,Massachusetts,25025140105,79375,3592,0.6500556792873051,0.18352059925093633,0.1603563474387528
1401.06,Suffolk,Massachusetts,25025140106,35333,2202,0.7883742052679382,0.2263056092843327,0.15940054495912806
1401.07,Suffolk,Massachusetts,25025140107,97344,3065,0.6952691680261012,0.18831734960767219,0.133115823817292
1402.01,Suffolk,Massachusetts,25025140201,107882,2668,0.537856071964018,0.08257804632426989,0.053973013493253376
1402.02,Suffolk,Massachusetts,25025140202,130459,6192,0.6188630490956073,0.04061895551257253,0.06037924151696607
1403,Suffolk,Massachusetts,25025140300,87364,7857,0.8995799923634975,0.2353583121134958,0.09119979534407777
1404,Suffolk,Massachusetts,25025140400,79681,9131,0.9232285620413975,0.19086195722618277,0.1497836458448907
1601.02,Suffolk,Massachusetts,25025160102,64605,3543,0.9133502681343494,0.281786941580756,0.1873231465761177
1601.03,Suffolk,Massachusetts,25025160103,76685,4845,0.8697626418988649,0.3261410788381743,0.2824064055399264
1602,Suffolk,Massachusetts,25025160200,70672,4545,0.917931793179318,0.3226863226863227,0.24735632183908046
1603,Suffolk,Massachusetts,25025160300,55433,2083,0.372059529524724,0.3182844243792325,0.16765578635014836
1604,Suffolk,Massachusetts,25025160400,77695,3281,0.7186833282535812,0.42368240930869266,0.23194148125571473
1605.01,Suffolk,Massachusetts,25025160501,74964,6283,0.8577112844182715,0.28361237950279045,0.1625504439063761
1605.02,Suffolk,Massachusetts,25025160502,59318,5464,0.817532942898975,0.28125,0.33630620587142324
1606.01,Suffolk,Massachusetts,25025160601,80509,4709,0.7770227224463793,0.18415969092079845,0.11646673936750272
1606.02,Suffolk,Massachusetts,25025160602,71667,5137,0.7107261047303874,0.15928659286592867,0.1696921862667719
1701.01,Suffolk,Massachusetts,25025170101,77379,3690,0.4929539295392954,0.2538116591928251,0.1024213748956304
1701.02,Suffolk,Massachusetts,25025170102,92129,5384,0.6290861812778603,0.08843967150979154,0.0681085183077215
1702,Suffolk,Massachusetts,25025170200,52705,5137,0.3503990656024917,0.23195876288659795,0.15702643609620354
1703.01,Suffolk,Massachusetts,25025170301,93411,6744,0.44320877817319093,0.052870090634441085,0.0771055753262159
1703.02,Suffolk,Massachusetts,25025170302,104038,4046,0.46613939693524464,0.15771028037383178,0.17607802874743325
1704,Suffolk,Massachusetts,25025170400,80591,5184,0.41666666666666663,0.14393939393939395,0.13599537037037038
1705.02,Suffolk,Massachusetts,25025170502,63884,3497,0.35315985130111527,0.23314780457637602,0.15659500290528763
1705.03,Suffolk,Massachusetts,25025170503,90724,1528,0.42539267015706805,0.17180616740088106,0.1955085865257596
1705.04,Suffolk,Massachusetts,25025170504,126471,3127,0.5235049568276303,0.16139240506329114,0.03421810041573393
1706.01,Suffolk,Massachusetts,25025170601,98202,6347,0.5695604222467308,0.09026258205689278,0.03151095005514416
1707.01,Suffolk,Massachusetts,25025170701,93875,2387,0.6346878927524089,0.13113006396588486,0.11895754518705338
1707.02,Suffolk,Massachusetts,25025170702,60811,7350,0.8474829931972789,0.26135425268373247,0.23156462585034013
1708,Suffolk,Massachusetts,25025170800,65786,6156,0.5553931124106563,0.2651576394502829,0.13125406107862247
1801.01,Suffolk,Massachusetts,25025180101,92554,5489,0.4099107305520131,0.10989456609894566,0.08161778101657861
1802,Suffolk,Massachusetts,25025180200,76274,4548,0.2906772207563765,0.19339622641509435,0.12642919964819702
1803.01,Suffolk,Massachusetts,25025180301,124167,2888,0.06613573407202211,0.11026936026936027,0.07513850415512466
1804,Suffolk,Massachusetts,25025180400,115679,2075,0.3050602409638554,0.07847800237812129,0.028433734939759037
1805,Suffolk,Massachusetts,25025180500,102214,4031,0.23145621433887376,0.09714285714285714,0.06407035175879397
9809,Suffolk,Massachusetts,25025980900,108750,30,0.30000000000000004,0.8076923076923077,0.16666666666666666
9813,Suffolk,Massachusetts,25025981300,245000,23,0.3913043478260869,0.0,0.0
3001,middlesex,Massachusetts,25017300100,105750,3187,0.0480075305930342,0.0,0.028553498588013804
3011.01,middlesex,Massachusetts,25017301101,95078,3972,0.20971802618328295,0.046173308032890575,0.06311787072243347
3011.02,middlesex,Massachusetts,25017301102,113348,5098,0.0719890153001177,0.014560582423296931,0.08515240904621435
3101.01,middlesex,Massachusetts,25017310101,56992,3722,0.3465878559914025,0.27424942263279445,0.1769436997319035
3101.02,middlesex,Massachusetts,25017310102,50540,2721,0.41712605659683943,0.16405667412378822,0.33517089305402425
3102,middlesex,Massachusetts,25017310200,76793,6781,0.60064887184781,0.10100568430257979,0.1590463256375434
3103,middlesex,Massachusetts,25017310300,66067,6608,0.5140738498789346,0.0823045267489712,0.12953995157384987
3104,middlesex,Massachusetts,25017310400,39598,3417,0.5677494878548435,0.20606060606060606,0.3541483435942539
3105,middlesex,Massachusetts,25017310500,72996,3755,0.48229027962716375,0.051639916259595256,0.22051425377305758
3106.01,middlesex,Massachusetts,25017310601,59926,5352,0.3475336322869955,0.1214534594325535,0.07076313181367691
3106.02,middlesex,Massachusetts,25017310602,96250,6111,0.44526264113892977,0.05028854080791426,0.1254631188952509
3107,middlesex,Massachusetts,25017310700,52072,4881,0.5681212866215939,0.20502376103190767,0.23405211141060198
3111,middlesex,Massachusetts,25017311100,79514,2550,0.5949019607843138,0.23866790009250693,0.1673228346456693
3112,middlesex,Massachusetts,25017311200,39951,3024,0.8118386243386243,0.30118798043326345,0.25983989326217477
3113,middlesex,Massachusetts,25017311300,72903,4754,0.7477913336137989,0.14266023432115782,0.24917090426707938
3114,middlesex,Massachusetts,25017311400,84618,6780,0.6331858407079646,0.10323574730354391,0.1218236173393124
3115,middlesex,Massachusetts,25017311500,102321,3288,0.6280413625304136,0.03436123348017621,0.09352078239608802
3116,middlesex,Massachusetts,25017311600,108768,6039,0.5115085279019705,0.07719654647028949,0.11309819506540818
3117,middlesex,Massachusetts,25017311700,95417,4871,0.7690412646273865,0.1704119850187266,0.1275435284245857
3118,middlesex,Massachusetts,25017311800,69058,3520,0.7048295454545455,0.1361626878868258,0.22215909090909092
3119,middlesex,Massachusetts,25017311900,51538,2931,0.6322074377345616,0.37127158555729983,0.2926078028747433
3120,middlesex,Massachusetts,25017312000,48214,3046,0.5810899540380827,0.20243362831858408,0.23670387393302691
3121,middlesex,Massachusetts,25017312100,84063,3446,0.6210098665118979,0.18153364632237873,0.1526407428903076
3122,middlesex,Massachusetts,25017312200,73004,4956,0.45419693301049235,0.026587086272381984,0.07431472081218274
3123,middlesex,Massachusetts,25017312300,101250,5262,0.38198403648802737,0.0,0.058040879290397224
3124,middlesex,Massachusetts,25017312400,36287,2186,0.37785910338517836,0.2419855222337125,0.19757688723205966
3125.01,middlesex,Massachusetts,25017312501,108711,4777,0.38434163701067614,0.09095860566448802,0.10777310924369748
3125.02,middlesex,Massachusetts,25017312502,111202,3874,0.2620030975735673,0.05120296113510179,0.051368094992256065
3131.01,middlesex,Massachusetts,25017313101,155417,7022,0.22059242381088007,0.015391579900407425,0.027342637425234975
3131.02,middlesex,Massachusetts,25017313102,131357,5349,0.1824640119648533,0.024149286498353458,0.0710413161338568
3141.01,middlesex,Massachusetts,25017314101,106365,7060,0.22861189801699722,0.05417335473515249,0.06246458923512748
3141.02,middlesex,Massachusetts,25017314102,98506,7518,0.20803405160947064,0.06435963777490297,0.030966364121729845
3142,middlesex,Massachusetts,25017314200,82306,5419,0.1762317770806422,0.030215827338129497,0.1354493448975826
3143.01,middlesex,Massachusetts,25017314301,106985,8824,0.17565729827742516,0.05574812247255921,0.07304526748971193
3143.02,middlesex,Massachusetts,25017314302,145655,3470,0.10576368876080688,0.0,0.03312027890761186
3151,middlesex,Massachusetts,25017315100,148125,5954,0.11488075243533757,0.0047169811320754715,0.017467248908296942
3152,middlesex,Massachusetts,25017315200,102174,8652,0.1181229773462783,0.033571821684094665,0.03796133567662566
3154.01,middlesex,Massachusetts,25017315401,104775,4050,0.13061728395061734,0.08011695906432749,0.08606029373872713
3154.02,middlesex,Massachusetts,25017315402,122941,3297,0.08856536245071278,0.0,0.01700576981475858
3154.03,middlesex,Massachusetts,25017315403,158077,1624,0.07204433497536944,0.022988505747126436,0.014465408805031447
3155,middlesex,Massachusetts,25017315500,131032,7512,0.14084132055378062,0.013449899125756557,0.02230532923734473
3161.01,middlesex,Massachusetts,25017316101,145300,4704,0.12478741496598644,0.0,0.017006802721088437
3161.02,middlesex,Massachusetts,25017316102,149895,6764,0.1308397397989356,0.045740663029794376,0.016412834540884224
3162.01,middlesex,Massachusetts,25017316201,139395,4491,0.08305499888666223,0.003878474466709761,0.013588772555134774
3162.02,middlesex,Massachusetts,25017316202,136050,3579,0.28331936295054483,0.06631499623210249,0.05224923162894663
3163,middlesex,Massachusetts,25017316300,118750,8849,0.31551587750028254,0.05740181268882175,0.0648421530774472
3164,middlesex,Massachusetts,25017316400,142614,6944,0.2095334101382489,0.003236245954692557,0.043296985246953176
3165,middlesex,Massachusetts,25017316500,107743,6377,0.3661596361925671,0.09646302250803858,0.08527637371596282
3171.01,middlesex,Massachusetts,25017317101,99201,6516,0.2196132596685083,0.05390395295655015,0.06767955801104972
3171.02,middlesex,Massachusetts,25017317102,127467,5065,0.24067127344521222,0.0,0.04365945624131772
3171.03,middlesex,Massachusetts,25017317103,153375,4840,0.16053719008264467,0.010404624277456647,0.06446280991735537
3172.01,middlesex,Massachusetts,25017317201,198519,2724,0.15675477239353897,0.0,0.040748898678414094
3172.02,middlesex,Massachusetts,25017317202,171806,4210,0.1182897862232779,0.020694752402069475,0.012589073634204275
3172.03,middlesex,Massachusetts,25017317203,133929,3936,0.22992886178861793,0.08152958152958154,0.06788036410923277
3173.01,middlesex,Massachusetts,25017317301,132596,3239,0.2997838839147885,0.023719165085388995,0.029606299212598424
3173.02,middlesex,Massachusetts,25017317302,123631,5652,0.11535739561217273,0.036440677966101696,0.036093418259023353
3181,middlesex,Massachusetts,25017318100,164722,6609,0.2566197609320623,0.01892346509671993,0.015020482476103778
3182,middlesex,Massachusetts,25017318200,141591,4992,0.34154647435897434,0.00968783638320775,0.03365384615384615
3183,middlesex,Massachusetts,25017318300,202923,8432,0.2961337760910816,0.010211524434719184,0.007957244655581949
3184,middlesex,Massachusetts,25017318400,156364,4491,0.31217991538632817,0.05098280098280098,0.018377409233527566
3201.02,middlesex,Massachusetts,25017320102,209938,5513,0.1917286413930709,0.016351558507920288,0.04851898964201345
3201.05,middlesex,Massachusetts,25017320105,202788,2486,0.2180209171359614,0.030534351145038167,0.03645200486026731
3201.06,middlesex,Massachusetts,25017320106,192181,6603,0.17537482962289863,0.030856149500217298,0.04012767897856817
3201.07,middlesex,Massachusetts,25017320107,172147,4146,0.44283646888567296,0.00600400266844563,0.04293294741919923
3211,middlesex,Massachusetts,25017321100,84940,6673,0.3088565862430691,0.10717896865520728,0.10402786190187766
3212,middlesex,Massachusetts,25017321200,95286,8410,0.4007134363852557,0.05723660226029894,0.044740024183796856
3213.01,middlesex,Massachusetts,25017321301,62216,4329,0.44698544698544695,0.1986652977412731,0.224994224994225
3213.02,middlesex,Massachusetts,25017321302,122605,3441,0.2749200813716943,0.12035158891142664,0.03719848881139204
3214,middlesex,Massachusetts,25017321400,125579,4451,0.38553134127162436,0.11482977495672245,0.038882421420256115
3215,middlesex,Massachusetts,25017321500,83027,6934,0.3844822613210268,0.06268958543983821,0.1267233792901144
3216,middlesex,Massachusetts,25017321600,107869,7153,0.4421920872361247,0.024190547078526237,0.058058198097369895
3221,middlesex,Massachusetts,25017322100,154208,4723,0.20453101842049548,0.006329113924050633,0.007198814312936693
3222,middlesex,Massachusetts,25017322200,106900,4504,0.16252220248667848,0.056726907630522086,0.07837477797513322
3223,middlesex,Massachusetts,25017322300,65395,6050,0.21801652892561985,0.05403348554033485,0.0999834190018239
3224,middlesex,Massachusetts,25017322400,124313,4670,0.11306209850107063,0.03719676549865229,0.023126338329764455
3231.01,middlesex,Massachusetts,25017323101,154032,3861,0.1222481222481222,0.049723756906077346,0.016835016835016835
3231.02,middlesex,Massachusetts,25017323102,178922,3250,0.22676923076923072,0.0,0.07384615384615385
3241.01,middlesex,Massachusetts,25017324101,130878,5761,0.1445929526123937,0.004407443682664055,0.06541059367223605
3241.02,middlesex,Massachusetts,25017324102,163083,4323,0.12352532963219987,0.011221122112211221,0.07497678737233054
3251.01,middlesex,Massachusetts,25017325101,119750,4054,0.18376911692155895,0.00943952802359882,0.031573754316724226
3251.02,middlesex,Massachusetts,25017325102,81250,4354,0.3086816720257235,0.05660377358490566,0.11943462897526502
3261.01,middlesex,Massachusetts,25017326101,192273,5222,0.14687859057832253,0.053289473684210525,0.03343108504398827
3261.02,middlesex,Massachusetts,25017326102,182022,6032,0.13776525198938994,0.0273972602739726,0.05507343124165554
3271.01,middlesex,Massachusetts,25017327101,160568,4032,0.0669642857142857,0.0,0.027596588058203714
3271.02,middlesex,Massachusetts,25017327102,126518,3807,0.14604675597583394,0.008614976805831677,0.026905829596412557
3271.03,middlesex,Massachusetts,25017327103,89500,3786,0.21737982039091386,0.06657789613848203,0.1383832976445396
3281,middlesex,Massachusetts,25017328100,193583,3359,0.1062816314379279,0.004405286343612335,0.009841932597673724
3301.01,middlesex,Massachusetts,25017330101,204338,3493,0.09103922129974229,0.01972062448644207,0.02977383338104781
3301.02,middlesex,Massachusetts,25017330102,130924,5054,0.12326869806094187,0.057640021750951606,0.024617828072265237
3302.01,middlesex,Massachusetts,25017330201,147115,2947,0.09365456396335259,0.021258503401360544,0.006304728546409807
3302.02,middlesex,Massachusetts,25017330202,97019,4035,0.166542750929368,0.04323656578134651,0.04237918215613383
3311.01,middlesex,Massachusetts,25017331101,153500,3203,0.17046518888541995,0.008389261744966443,0.020602218700475437
3311.02,middlesex,Massachusetts,25017331102,165455,7005,0.06695217701641687,0.02861952861952862,0.005483918778716466
3312,middlesex,Massachusetts,25017331200,151083,5654,0.08666430845419171,0.04188210961737332,0.023347701149425287
3313,middlesex,Massachusetts,25017331300,139609,7329,0.21148860690407967,0.10070160957490713,0.04639104925637877
3321,middlesex,Massachusetts,25017332100,177875,6042,0.20125786163522008,0.02005141388174807,0.016219794769943726
3322.01,middlesex,Massachusetts,25017332201,96858,2211,0.22478516508367252,0.0405982905982906,0.052464947987336044
3322.02,middlesex,Massachusetts,25017332202,113103,6530,0.2591117917304747,0.05037513397642015,0.0663093415007657
3323,middlesex,Massachusetts,25017332300,133285,7019,0.24219974355321272,0.01406799531066823,0.06640068395554288
3324.01,middlesex,Massachusetts,25017332401,134659,2426,0.3083264633140973,0.031141868512110725,0.05623365300784656
3324.02,middlesex,Massachusetts,25017332402,97788,1941,0.2952086553323029,0.05876180482686254,0.062339000515198355
3331,middlesex,Massachusetts,25017333100,111551,7618,0.207272249934366,0.10098132320354543,0.04325396825396825
3332,middlesex,Massachusetts,25017333200,109875,5514,0.20239390642002175,0.1053921568627451,0.07159731055787752
3333,middlesex,Massachusetts,25017333300,98102,4019,0.18039313262005474,0.10474951203643461,0.10126897238118936
3334,middlesex,Massachusetts,25017333400,104724,6444,0.15797641216635627,0.032038446135362435,0.06443579766536965
3335.01,middlesex,Massachusetts,25017333501,98793,4959,0.28150836862270623,0.015784114052953158,0.04168352893565358
3335.02,middlesex,Massachusetts,25017333502,91981,3423,0.37452527023079174,0.05454545454545454,0.11982968369829684
3336.01,middlesex,Massachusetts,25017333601,123250,1799,0.357976653696498,0.007177033492822967,0.04446914952751529
3336.02,middlesex,Massachusetts,25017333602,92500,7216,0.38511640798226165,0.08164739884393063,0.06139135254988914
3341,middlesex,Massachusetts,25017334100,170899,6854,0.1368543915961482,0.03814392449862367,0.02815873942223519
3342,middlesex,Massachusetts,25017334200,108578,4145,0.07189384800965015,0.07062978222483814,0.021994134897360705
3343,middlesex,Massachusetts,25017334300,159967,7752,0.10410216718266252,0.025451862781261526,0.034320762103614774
3344,middlesex,Massachusetts,25017334400,134904,6664,0.2259903961584634,0.11247524752475248,0.05221185675594343
3351,middlesex,Massachusetts,25017335100,112396,5748,0.05654140570633259,0.05902255639097744,0.054897176716626
3352,middlesex,Massachusetts,25017335200,126975,6478,0.11361531336832353,0.021517996870109544,0.04516740366392925
3353.01,middlesex,Massachusetts,25017335301,107296,4378,0.148698035632709,0.08648648648648649,0.04060324825986079
